bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
812	NM_001177668	chr2	+	29787568	29853459	29800388	29853105	56	29787568,29800385,29802085,29805168,29805622,29808173,29808403,29808786,29810342,29812950,29813867,29814645,29815621,29815808,29816169,29817404,29818029,29818432,29818745,29820164,29821134,29821922,29824239,29825323,29825682,29826513,29828631,29829502,29829851,29830082,29832707,29832918,29833194,29835454,29835684,29836166,29837597,29837942,29839206,29840370,29841935,29842436,29843199,29844448,29846910,29847530,29848019,29848529,29849027,29849639,29851628,29852008,29852325,29852460,29852683,29852979,	29787794,29800625,29802211,29805309,29805769,29808307,29808548,29808941,29810478,29813052,29814005,29814756,29815699,29815964,29816374,29817586,29818273,29818555,29818963,29820257,29821269,29822071,29824438,29825428,29825706,29826549,29828679,29829594,29829996,29830264,29832807,29833116,29833341,29835558,29835847,29836181,29837729,29838080,29839311,29840579,29842056,29842558,29843332,29844547,29847070,29847607,29848229,29848826,29849140,29849657,29851683,29852205,29852379,29852607,29852831,29853459,	0	Sptan1	cmpl	cmpl	-1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,1,0,0,0,2,2,0,2,2,2,0,
812	NM_001309460	chr2	+	29787568	29853459	29800388	29853105	58	29787568,29800385,29802085,29805168,29805622,29808173,29808403,29808786,29810342,29812950,29813867,29814645,29815621,29815808,29816169,29817404,29818029,29818432,29818745,29820164,29821134,29821922,29823108,29824239,29825323,29825682,29826513,29828631,29829502,29829851,29830082,29832707,29832918,29833194,29835454,29835684,29836166,29837597,29837942,29839206,29840370,29841935,29842436,29843199,29844448,29846910,29847530,29848019,29848529,29849027,29849639,29850652,29851628,29852008,29852325,29852460,29852683,29852979,	29787794,29800625,29802211,29805309,29805769,29808307,29808548,29808941,29810478,29813052,29814005,29814756,29815699,29815964,29816374,29817586,29818273,29818555,29818963,29820257,29821269,29822071,29823168,29824438,29825428,29825706,29826549,29828679,29829594,29829996,29830264,29832807,29833116,29833341,29835558,29835847,29836181,29837729,29838080,29839311,29840579,29842056,29842558,29843332,29844547,29847070,29847607,29848229,29848826,29849140,29849657,29850715,29851683,29852205,29852379,29852607,29852831,29853459,	0	Sptan1	cmpl	cmpl	-1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,1,0,0,0,2,2,2,0,2,2,2,0,
812	NR_105963	chr2	+	29817958	29818029	29818029	29818029	1	29817958,	29818029,	0	Mir6997	unk	unk	-1,
812	NM_001008498	chr2	-	29853566	29870888	29853742	29870878	9	29853566,29854081,29854410,29854758,29855282,29855814,29856771,29860183,29870692,	29853981,29854239,29854643,29854926,29855392,29855972,29856881,29860435,29870888,	0	Wdr34	cmpl	cmpl	1,2,0,0,1,2,0,0,0,
101	NM_023871	chr2	+	29884004	29894586	29884180	29892951	8	29884004,29890277,29890968,29891335,29891526,29892193,29892449,29892927,	29884289,29890335,29891111,29891439,29891640,29892364,29892596,29894586,	0	Set	cmpl	cmpl	0,1,2,1,0,0,0,0,
813	NM_001204875	chr2	+	29888482	29894586	29888829	29892951	8	29888482,29890277,29890968,29891335,29891526,29892193,29892449,29892927,	29888902,29890335,29891111,29891439,29891640,29892364,29892596,29894586,	0	Set	cmpl	cmpl	0,1,2,1,0,0,0,0,
813	NM_153805	chr2	+	29900774	29913028	29900784	29912744	22	29900774,29901542,29901934,29902583,29902764,29903061,29904824,29905049,29905247,29906699,29906858,29907191,29907368,29908445,29908640,29909033,29910528,29910704,29911847,29912076,29912339,29912531,	29900799,29901771,29902080,29902695,29902892,29903245,29904971,29905159,29905391,29906775,29907021,29907288,29907436,29908509,29908732,29909210,29910591,29910781,29911990,29912184,29912420,29913028,	0	Pkn3	cmpl	cmpl	0,0,1,0,1,0,1,1,0,0,1,2,0,2,0,2,2,2,1,0,0,0,
813	NM_001037762	chr2	-	29912952	29915644	29913253	29915597	5	29912952,29913675,29913996,29914413,29915497,	29913575,29913842,29914074,29914550,29915644,	0	Zdhhc12	cmpl	cmpl	2,0,0,1,0,
813	NM_025428	chr2	-	29912952	29915644	29913253	29915597	5	29912952,29913675,29913996,29914413,29915455,	29913575,29913842,29914074,29914550,29915644,	0	Zdhhc12	cmpl	cmpl	2,0,0,1,0,
813	NM_001290503	chr2	-	29919291	29946620	29920794	29935412	16	29919291,29922322,29923044,29923773,29924737,29925325,29925547,29926815,29929503,29929984,29930229,29932213,29932670,29933190,29935254,29946284,	29920852,29922425,29923142,29923962,29924853,29925445,29925589,29927031,29929677,29930131,29930344,29932390,29933107,29933341,29935490,29946620,	0	Zer1	cmpl	cmpl	2,1,2,2,0,0,0,0,0,0,2,2,0,2,0,-1,
813	NM_178694	chr2	-	29919291	29946620	29920794	29935412	16	29919291,29922322,29923044,29923773,29924737,29925325,29925547,29926815,29929503,29929984,29930229,29932213,29932670,29933190,29935254,29946284,	29920852,29922425,29923142,29923962,29924853,29925445,29925589,29927031,29929677,29930131,29930344,29932429,29933107,29933341,29935490,29946620,	0	Zer1	cmpl	cmpl	2,1,2,2,0,0,0,0,0,0,2,2,0,2,0,-1,
813	NM_146252	chr2	+	29955754	29974023	29955898	29971774	12	29955754,29956805,29958681,29959129,29959290,29962483,29964270,29968660,29969370,29970631,29970939,29971708,	29955921,29956879,29958722,29959191,29959390,29962566,29964430,29968871,29969534,29970792,29970997,29974023,	0	Tbc1d13	cmpl	cmpl	0,2,1,0,2,0,2,0,1,0,2,0,
813	NM_007931	chr2	+	29993532	29996078	29993583	29995982	3	29993532,29994850,29995699,	29994075,29994960,29996078,	0	Endog	cmpl	cmpl	0,0,2,
813	NM_172660	chr2	-	29995455	30000468	29996101	30000434	12	29995455,29996930,29997195,29997722,29997927,29998370,29998623,29998747,29999331,29999601,29999928,30000398,	29996194,29997078,29997298,29997821,29998000,29998501,29998673,29998837,29999491,29999730,29999974,30000468,	0	Spout1	cmpl	cmpl	0,2,1,1,0,1,2,2,1,1,0,0,
101	NM_172404	chr2	-	30007139	30027708	30007512	30016115	14	30007139,30007675,30008200,30008365,30008654,30008841,30009195,30009697,30010061,30010223,30013933,30016062,30019965,30027641,	30007578,30007762,30008280,30008552,30008744,30008918,30009316,30009826,30010148,30010373,30014081,30016121,30020168,30027708,	0	Kyat1	cmpl	cmpl	0,0,1,0,0,1,0,0,0,0,2,0,-1,-1,
814	NR_028299	chr2	-	30059205	30059640	30059640	30059640	1	30059205,	30059640,	0	1700084E18Rik	unk	unk	-1,
814	NM_177725	chr2	+	30059777	30085799	30077184	30084132	4	30059777,30062577,30077176,30083856,	30059814,30062686,30079341,30085799,	0	Lrrc8a	cmpl	cmpl	-1,-1,0,0,
814	NM_001252568	chr2	+	30088211	30104158	30088620	30103824	11	30088211,30088871,30091697,30096478,30096684,30099011,30099631,30101963,30102179,30103018,30103778,	30088634,30088950,30091856,30096554,30096732,30099061,30099653,30102092,30102296,30103145,30104158,	0	Phyhd1	cmpl	cmpl	0,2,0,0,1,1,0,1,1,1,2,
814	NM_172267	chr2	+	30088211	30104158	30088620	30103824	12	30088211,30088871,30091697,30096478,30096684,30099011,30099156,30099631,30101963,30102179,30103018,30103778,	30088634,30088950,30091856,30096554,30096732,30099067,30099219,30099653,30102092,30102296,30103145,30104158,	0	Phyhd1	cmpl	cmpl	0,2,0,0,1,1,0,0,1,1,1,2,
814	NM_001281829	chr2	+	30088729	30104158	30088917	30103824	12	30088729,30088871,30091697,30096478,30096684,30099011,30099156,30099631,30101963,30102179,30103018,30103778,	30088799,30088950,30091856,30096554,30096732,30099067,30099219,30099653,30102092,30102296,30103145,30104158,	0	Phyhd1	cmpl	cmpl	-1,0,0,0,1,1,0,0,1,1,1,2,
814	NM_001252570	chr2	+	30088827	30104158	30088917	30103824	11	30088827,30091697,30096478,30096684,30099011,30099156,30099631,30101963,30102179,30103018,30103778,	30088950,30091856,30096554,30096732,30099067,30099219,30099653,30102092,30102296,30103145,30104158,	0	Phyhd1	cmpl	cmpl	0,0,0,1,1,0,0,1,1,1,2,
814	NM_001252571	chr2	+	30088827	30104158	30088917	30103824	10	30088827,30091697,30096478,30096684,30099011,30099631,30101963,30102179,30103018,30103778,	30088950,30091856,30096554,30096732,30099067,30099653,30102092,30102296,30103145,30104158,	0	Phyhd1	cmpl	cmpl	0,0,0,1,1,0,1,1,1,2,
814	NM_177648	chr2	-	30106237	30108363	30106435	30108040	1	30106237,	30108363,	0	Dolk	cmpl	cmpl	0,
101	NM_198304	chr2	+	30108441	30166271	30108447	30165887	44	30108441,30118656,30120424,30122808,30123017,30124009,30126065,30126290,30129529,30131227,30131886,30134608,30137124,30138496,30139189,30143890,30144180,30144494,30144679,30145528,30147236,30147481,30148458,30149456,30151315,30152565,30152855,30154393,30154828,30155278,30158332,30158650,30158940,30159232,30161507,30161824,30162597,30163700,30164381,30164541,30164930,30165283,30165469,30165710,	30108479,30118711,30120498,30122893,30123098,30124054,30126158,30126410,30129741,30131342,30132087,30134698,30137190,30138616,30139316,30144043,30144307,30144582,30144756,30145643,30147357,30147548,30148587,30149596,30151422,30152772,30153025,30154463,30154896,30155474,30158410,30158736,30159086,30159414,30161708,30161917,30162756,30163838,30164456,30164799,30165062,30165357,30165599,30166271,	0	Nup188	cmpl	cmpl	0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,2,0,1,2,2,1,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,2,0,
815	NM_001289709	chr2	-	30166785	30181325	30167328	30181214	12	30166785,30167707,30168067,30168361,30168619,30169089,30170563,30172296,30172592,30176861,30177269,30181151,	30167436,30167948,30168082,30168462,30168709,30169113,30170626,30172389,30172726,30176990,30177411,30181325,	0	Sh3glb2	cmpl	cmpl	0,2,2,0,0,0,0,0,1,1,0,0,
815	NM_001289710	chr2	-	30166785	30181325	30167328	30181214	10	30166785,30167707,30168361,30168619,30169089,30172296,30172592,30176861,30177269,30181151,	30167436,30167948,30168462,30168709,30169113,30172389,30172726,30176990,30177411,30181325,	0	Sh3glb2	cmpl	cmpl	0,2,0,0,0,0,1,1,0,0,
815	NM_139302	chr2	-	30166785	30181325	30167328	30181214	11	30166785,30167707,30168361,30168619,30169089,30170563,30172296,30172592,30176861,30177269,30181151,	30167436,30167948,30168462,30168709,30169113,30170626,30172389,30172726,30176990,30177411,30181325,	0	Sh3glb2	cmpl	cmpl	0,2,0,0,0,0,0,1,1,0,0,
815	NM_001346806	chr2	-	30166817	30181325	30167328	30181214	13	30166817,30167707,30168067,30168361,30168619,30169089,30170563,30171234,30172296,30172592,30176861,30177269,30181151,	30167436,30167948,30168082,30168462,30168709,30169113,30170626,30171246,30172389,30172726,30176990,30177411,30181325,	0	Sh3glb2	cmpl	cmpl	0,2,2,0,0,0,0,0,0,1,1,0,0,
815	NM_001242407	chr2	+	30186241	30207528	30189700	30206144	16	30186241,30189560,30190885,30192303,30193123,30193541,30197681,30198654,30199487,30199979,30200182,30203646,30203947,30204974,30205598,30205937,	30186314,30189796,30191096,30192416,30193241,30193678,30197799,30198755,30199603,30200052,30200269,30203745,30204082,30205028,30205715,30207528,	0	Miga2	cmpl	cmpl	-1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,
815	NM_175392	chr2	+	30186343	30207528	30189700	30206144	16	30186343,30189560,30190885,30192303,30193123,30193541,30197681,30198654,30199487,30199979,30200182,30203646,30203947,30204974,30205598,30205937,	30186584,30189796,30191096,30192416,30193241,30193678,30197799,30198755,30199603,30200052,30200269,30203745,30204082,30205028,30205715,30207528,	0	Miga2	cmpl	cmpl	-1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,
815	NM_001290508	chr2	+	30214262	30222538	30218193	30221187	9	30214262,30215655,30217667,30217985,30218161,30218440,30219027,30219476,30221150,	30214521,30215862,30217768,30218070,30218261,30218539,30219156,30219566,30222538,	0	Dolpp1	cmpl	cmpl	-1,-1,-1,-1,0,2,2,2,2,
815	NM_001290509	chr2	+	30214262	30222538	30214445	30221187	7	30214262,30217667,30217985,30218161,30218440,30219476,30221150,	30214521,30217768,30218070,30218261,30218539,30219566,30222538,	0	Dolpp1	cmpl	cmpl	0,1,0,1,2,2,2,
815	NM_020329	chr2	+	30214262	30222538	30214445	30221187	8	30214262,30217667,30217985,30218161,30218440,30219027,30219476,30221150,	30214521,30217768,30218070,30218261,30218539,30219156,30219566,30222538,	0	Dolpp1	cmpl	cmpl	0,1,0,1,2,2,2,2,
815	NR_110963	chr2	+	30214262	30222538	30222538	30222538	5	30214262,30217667,30218161,30219476,30221150,	30214521,30217768,30218261,30219566,30222538,	0	Dolpp1	unk	unk	-1,-1,-1,-1,-1,
815	NM_007760	chr2	-	30222484	30237757	30224586	30237347	14	30222484,30225497,30226536,30226946,30227174,30227393,30228376,30228964,30229714,30230064,30230749,30231965,30234991,30237320,	30224802,30225635,30226599,30227082,30227297,30227513,30228477,30229143,30229889,30230230,30230803,30232084,30235255,30237757,	0	Crat	cmpl	cmpl	0,0,0,2,2,2,0,1,0,2,2,0,0,0,
815	NM_138748	chr2	+	30238058	30269816	30238310	30268463	10	30238058,30248407,30250324,30253969,30257572,30259578,30260237,30261672,30265298,30268385,	30238341,30248505,30250411,30254095,30257690,30259678,30260362,30261773,30265406,30269816,	0	Ptpa	cmpl	cmpl	0,1,0,0,0,1,2,1,0,0,
816	NM_030244	chr2	-	30294649	30296208	30294799	30296020	1	30294649,	30296208,	0	Ier5l	cmpl	cmpl	0,
817	NM_030137	chr2	+	30417052	30430954	30417078	30430478	2	30417052,30430168,	30417083,30430954,	0	Cstad	cmpl	cmpl	0,2,
817	NR_136917	chr2	-	30480172	30500020	30500020	30500020	4	30480172,30481808,30491841,30499914,	30480998,30481894,30491916,30500020,	0	Gm14486	unk	unk	-1,-1,-1,-1,
818	NR_037272	chr2	+	30543218	30543302	30543302	30543302	1	30543218,	30543302,	0	Mir3089	unk	unk	-1,
818	NM_198000	chr2	-	30617571	30623746	30617703	30623566	7	30617571,30618153,30618409,30619876,30622732,30622922,30623148,	30617814,30618292,30618575,30619989,30622825,30623010,30623746,	0	1700001O22Rik	cmpl	cmpl	0,2,1,2,2,1,0,
818	NR_028486	chr2	-	30617571	30625673	30625673	30625673	7	30617571,30618117,30618409,30619876,30622732,30622922,30625558,	30617814,30618292,30618575,30619989,30622825,30623010,30625673,	0	1700001O22Rik	unk	unk	-1,-1,-1,-1,-1,-1,-1,
818	NR_028487	chr2	-	30617571	30625673	30625673	30625673	7	30617571,30618153,30618409,30619876,30622732,30622922,30625558,	30617814,30618292,30618575,30619989,30622825,30623010,30625673,	0	1700001O22Rik	unk	unk	-1,-1,-1,-1,-1,-1,-1,
818	NM_170592	chr2	+	30629985	30645023	30641679	30644627	4	30629985,30641637,30642457,30644370,	30630092,30641841,30642710,30645023,	0	Ntmt1	cmpl	cmpl	-1,0,0,1,
818	NM_133346	chr2	-	30645106	30650309	30645848	30650195	6	30645106,30646649,30647460,30647663,30648931,30650082,	30646513,30646736,30647569,30647770,30649107,30650309,	0	Asb6	cmpl	cmpl	1,1,0,1,2,0,
102	NM_009116	chr2	+	30667375	30703256	30667443	30702939	4	30667375,30700418,30701500,30702803,	30667690,30700600,30701679,30703256,	0	Prrx2	cmpl	cmpl	0,1,0,2,
819	NM_022415	chr2	-	30711479	30725306	30714585	30725227	3	30711479,30722875,30725098,	30714835,30722958,30725306,	0	Ptges	cmpl	cmpl	2,0,0,
819	NM_133673	chr2	+	30775009	30781024	30775033	30779062	5	30775009,30775760,30777786,30778456,30778820,	30775232,30776026,30777962,30778584,30781024,	0	Tor1b	cmpl	cmpl	0,1,0,2,1,
819	NM_144884	chr2	-	30782569	30789927	30782955	30789863	5	30782569,30785483,30785702,30789098,30789682,	30783206,30785611,30785878,30789364,30789927,	0	Tor1a	cmpl	cmpl	1,2,0,1,0,
102	NM_144885	chr2	-	30794841	30803950	30795218	30803869	9	30794841,30795700,30795909,30797899,30799900,30800903,30802007,30803491,30803786,	30795310,30795799,30796046,30798097,30799978,30800974,30802059,30803551,30803950,	0	BC005624	cmpl	cmpl	1,1,2,2,2,0,2,2,0,
820	NM_028846	chr2	+	30804287	30844664	30820796	30843493	25	30804287,30818056,30820781,30822065,30824564,30824924,30826412,30826940,30828392,30829787,30832174,30832987,30833389,30833631,30834315,30838296,30838501,30839137,30839393,30839690,30839941,30840723,30841793,30842837,30843332,	30804407,30818156,30820877,30822119,30824627,30825056,30826509,30827010,30828506,30829866,30832622,30833131,30833505,30833804,30834410,30838330,30838547,30839318,30839520,30839860,30840023,30840832,30841896,30842909,30844664,	0	Usp20	cmpl	cmpl	-1,-1,0,0,0,0,0,1,2,2,0,1,1,0,2,1,2,0,1,2,1,2,0,1,1,
102	NM_001038700	chr2	-	30848214	30964017	30850884	30963811	15	30848214,30855038,30858126,30858550,30859164,30862413,30876032,30877436,30880897,30904982,30906031,30918035,30919102,30927250,30963787,	30850892,30855197,30858263,30858672,30859297,30862523,30876227,30877583,30881026,30905087,30906094,30918183,30919159,30927366,30964017,	0	Fnbp1	cmpl	cmpl	1,1,2,0,2,0,0,0,0,0,0,2,2,0,0,
820	NM_001177650	chr2	-	30848214	30918509	30850884	30918143	14	30848214,30855038,30858126,30858550,30859164,30862413,30874993,30876032,30877436,30880897,30904982,30906031,30918035,30918409,	30850892,30855197,30858263,30858672,30859297,30862523,30875146,30876227,30877583,30881026,30905087,30906094,30918183,30918509,	0	Fnbp1	cmpl	cmpl	1,1,2,0,2,0,0,0,0,0,0,0,0,-1,
102	NM_001177648	chr2	-	30848214	30964017	30850884	30963811	17	30848214,30855038,30858126,30858550,30859164,30862413,30866890,30874993,30876032,30877436,30880897,30904982,30906031,30918035,30919102,30927250,30963787,	30850892,30855197,30858263,30858672,30859297,30862523,30866905,30875176,30876227,30877583,30881026,30905087,30906094,30918183,30919159,30927366,30964017,	0	Fnbp1	cmpl	cmpl	1,1,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,
102	NM_001177649	chr2	-	30848214	30964017	30850884	30963811	15	30848214,30855038,30858126,30858550,30859164,30862413,30876032,30877436,30880897,30904982,30906031,30918035,30919102,30927250,30963787,	30850892,30855197,30858266,30858672,30859297,30862523,30876227,30877583,30881026,30905087,30906094,30918183,30919159,30927366,30964017,	0	Fnbp1	cmpl	cmpl	1,1,2,0,2,0,0,0,0,0,0,2,2,0,0,
102	NM_019406	chr2	-	30875243	30964017	30875999	30963811	9	30875243,30877436,30880897,30904982,30906031,30918035,30919102,30927250,30963787,	30876227,30877583,30881026,30905087,30906094,30918183,30919159,30927366,30964017,	0	Fnbp1	cmpl	cmpl	0,0,0,0,0,2,2,0,0,
821	NR_040334	chr2	-	30973057	30974300	30974300	30974300	2	30973057,30973990,	30973259,30974300,	0	D330023K18Rik	unk	unk	-1,-1,
821	NM_178760	chr2	+	30974324	31038576	30974367	31036349	18	30974324,30989029,30990172,30990805,30993950,30996210,30998906,30999793,31000262,31005588,31006806,31007497,31010691,31013855,31029687,31031075,31032457,31036252,	30974490,30989152,30990223,30990888,30994090,30996248,30998963,30999904,31000396,31005664,31006880,31007615,31010822,31013899,31029737,31031159,31032579,31038576,	0	Gpr107	cmpl	cmpl	0,0,0,0,2,1,0,0,0,2,0,2,0,2,1,0,0,2,
822	NM_019681	chr2	+	31067931	31117480	31068187	31109394	8	31067931,31092620,31102674,31104317,31106155,31106670,31109295,31114292,	31068251,31092645,31102813,31104396,31106244,31106748,31109412,31117480,	0	Ncs1	cmpl	cmpl	0,1,2,0,1,0,0,-1,
102	NM_007494	chr2	+	31292278	31342679	31298899	31342426	16	31292278,31296715,31298894,31300943,31302983,31308497,31310586,31314322,31315153,31320155,31322841,31323496,31332118,31336687,31340734,31342380,	31292348,31296779,31299004,31301012,31303172,31308554,31310661,31314393,31315184,31320246,31322926,31323561,31332250,31336844,31340800,31342679,	0	Ass1	cmpl	cmpl	-1,-1,0,0,0,0,0,0,2,0,1,2,1,1,2,2,
102	NR_002687	chr2	+	31292316	31342638	31342638	31342638	16	31292316,31296715,31298894,31300943,31302983,31308497,31310586,31314322,31315153,31320155,31322841,31323496,31332118,31336687,31340734,31342380,	31292348,31296779,31299004,31301012,31303172,31308554,31310661,31314393,31315184,31320246,31322926,31323561,31332250,31336844,31340800,31342638,	0	Gm5424	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
824	NM_001033389	chr2	+	31394659	31439535	31394878	31437661	18	31394659,31405163,31414471,31416851,31417258,31418602,31420546,31422461,31425219,31426622,31427251,31430093,31433587,31434493,31434845,31435039,31436719,31437506,	31394962,31405269,31414505,31416901,31417330,31418660,31420709,31422560,31425324,31426725,31427352,31430235,31433748,31434567,31434917,31435116,31436791,31439535,	0	Fubp3	cmpl	cmpl	0,0,1,2,1,1,2,0,0,0,1,0,1,0,2,2,1,1,
824	NM_001290548	chr2	+	31394659	31439535	31394878	31438196	19	31394659,31405163,31414471,31416851,31417258,31418602,31420546,31422461,31425219,31426622,31427251,31430093,31433587,31434493,31434845,31435039,31436719,31437506,31438187,	31394962,31405269,31414505,31416901,31417330,31418660,31420709,31422560,31425324,31426725,31427352,31430235,31433748,31434567,31434917,31435116,31436791,31437634,31439535,	0	Fubp3	cmpl	cmpl	0,0,1,2,1,1,2,0,0,0,1,0,1,0,2,2,1,1,0,
824	NR_105964	chr2	+	31434429	31434493	31434493	31434493	1	31434429,	31434493,	0	Mir6998	unk	unk	-1,
825	NM_001123362	chr2	+	31462045	31477804	31462107	31476493	5	31462045,31464211,31465795,31473859,31476077,	31462330,31464402,31465951,31473971,31477804,	0	Prdm12	cmpl	cmpl	0,1,0,0,1,
825	NM_144886	chr2	+	31492723	31503361	31492748	31502579	9	31492723,31494480,31496523,31496703,31497847,31498676,31500459,31501859,31502498,	31492870,31494582,31496569,31496793,31497913,31498745,31500636,31501988,31503361,	0	Exosc2	cmpl	cmpl	0,2,2,0,0,0,0,0,0,
103	NM_001112703	chr2	+	31510545	31626371	31511815	31623908	11	31510545,31600342,31600929,31606515,31612279,31612670,31614246,31616550,31618981,31619571,31622214,	31511951,31600516,31601225,31606788,31612364,31612848,31614431,31616703,31619071,31619736,31626371,	0	Abl1	cmpl	cmpl	0,1,1,0,0,1,2,1,1,1,1,
103	NM_001283046	chr2	+	31510545	31626371	31512707	31623908	12	31510545,31512563,31600342,31600929,31606515,31612279,31612670,31614246,31616550,31618981,31619571,31622214,	31511951,31512768,31600516,31601225,31606788,31612364,31612848,31614431,31616703,31619071,31619736,31626371,	0	Abl1	cmpl	cmpl	-1,0,1,1,0,0,1,2,1,1,1,1,
103	NM_001283047	chr2	+	31510545	31626371	31606674	31623908	12	31510545,31517757,31600342,31600929,31606515,31612279,31612670,31614246,31616550,31618981,31619571,31622214,	31511951,31517901,31600516,31601225,31606788,31612364,31612848,31614431,31616703,31619071,31619736,31626371,	0	Abl1	cmpl	cmpl	-1,-1,-1,-1,0,0,1,2,1,1,1,1,
103	NM_009594	chr2	+	31581947	31626371	31582045	31623908	11	31581947,31600342,31600929,31606515,31612279,31612670,31614246,31616550,31618981,31619571,31622214,	31582124,31600516,31601225,31606788,31612364,31612848,31614431,31616703,31619071,31619736,31626371,	0	Abl1	cmpl	cmpl	0,1,1,0,0,1,2,1,1,1,1,
103	NM_001283045	chr2	+	31582181	31626371	31582400	31623908	11	31582181,31600342,31600929,31606515,31612279,31612670,31614246,31616550,31618981,31619571,31622214,	31582464,31600516,31601225,31606788,31612364,31612848,31614431,31616703,31619071,31619736,31626371,	0	Abl1	cmpl	cmpl	0,1,1,0,0,1,2,1,1,1,1,
826	NM_183424	chr2	-	31628176	31632589	31630552	31630927	2	31628176,31632415,	31630927,31632589,	0	Qrfp	cmpl	cmpl	0,-1,
826	NM_178887	chr2	-	31635298	31668014	31638446	31667791	7	31635298,31639132,31643480,31655791,31656297,31660306,31667719,	31638706,31639312,31643577,31655928,31656457,31660780,31668014,	0	Fibcd1	cmpl	cmpl	1,1,0,1,0,0,0,
103	NM_011836	chr2	+	31709289	31768544	31709352	31767423	28	31709289,31720238,31722483,31725438,31727616,31727917,31730602,31733999,31735044,31736622,31736968,31737866,31740436,31742511,31743640,31744341,31744935,31746576,31747546,31747989,31750800,31752642,31753890,31757737,31759898,31761519,31762695,31767178,	31709752,31720543,31722614,31725605,31727805,31728035,31730701,31734136,31735155,31736815,31737087,31738091,31740625,31742757,31743791,31744484,31745114,31746718,31747752,31748066,31750932,31752790,31754034,31757840,31760098,31761666,31762795,31768544,	0	Lamc3	cmpl	cmpl	0,1,0,2,1,1,2,2,1,1,2,1,1,1,1,2,1,0,1,0,2,2,0,0,1,0,0,1,
827	NM_145144	chr2	+	31772311	31795451	31772359	31792999	6	31772311,31772537,31784223,31787079,31791638,31792911,	31772390,31772599,31784290,31787121,31791801,31795451,	0	Aif1l	cmpl	cmpl	0,1,0,1,1,2,
103	NM_172268	chr2	+	31796458	31875984	31796572	31874161	36	31796458,31798508,31799772,31801698,31802518,31804619,31805131,31810162,31811081,31812243,31813272,31816531,31818384,31819961,31824600,31824889,31826321,31828697,31832191,31833020,31833193,31839034,31840203,31842266,31847251,31848856,31852715,31853258,31855211,31860110,31861331,31864425,31869411,31873017,31873782,31874127,	31796617,31798704,31799924,31801897,31802589,31804683,31805235,31810269,31811148,31812370,31813434,31816985,31818560,31820059,31824687,31825039,31826480,31828801,31832374,31833094,31833277,31839346,31840365,31842366,31847327,31848935,31852806,31853317,31856978,31860181,31861485,31864578,31869583,31873157,31873807,31875984,	0	Nup214	cmpl	cmpl	0,0,1,0,1,0,1,0,2,0,1,1,2,1,0,0,0,0,2,2,1,1,1,1,2,0,1,2,1,1,0,1,1,2,1,2,
828	NR_106135	chr2	+	31872954	31873017	31873017	31873017	1	31872954,	31873017,	0	Mir7674	unk	unk	-1,
828	NM_175511	chr2	-	31888893	31905714	31891253	31904915	2	31888893,31904592,	31891782,31905714,	0	Fam78a	cmpl	cmpl	2,0,
828	NM_145521	chr2	+	31917659	31932829	31917820	31931982	2	31917659,31931617,	31918271,31932829,	0	Plpp7	cmpl	cmpl	0,1,
103	NM_001159634	chr2	+	31973156	32056546	32004520	32052751	32	31973156,32004466,32005131,32007353,32009489,32013517,32015771,32016388,32016865,32021009,32022834,32026017,32028344,32030648,32034083,32034895,32038054,32038620,32039205,32040685,32041225,32041548,32042098,32043088,32043353,32044298,32045427,32045937,32048239,32048953,32051271,32052619,	31973300,32004635,32005309,32007456,32009562,32013661,32016013,32016510,32017005,32021100,32023027,32026333,32028589,32030844,32034300,32036956,32038242,32038766,32039344,32040768,32041414,32041746,32042185,32043193,32043546,32044396,32045555,32046178,32048395,32049045,32051353,32056546,	0	Prrc2b	cmpl	cmpl	-1,0,1,2,0,1,1,0,2,1,2,0,1,0,1,2,2,1,0,1,0,0,0,0,0,1,0,2,0,0,2,0,
